clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descontinuado,descripcion,created_at,updated_at,deleted_at
010.000.1521.00,ME,1689,0,1,1,0,"CLORMADINONA TABLETA CADA TABLETA CONTIENE: ACETATO DE CLORMADINONA 2 MG. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1541.00,ME,1689,1,0,1,0,"CARBETOCINA Solución Inyectable 100 microgramo Ampolleta","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1542.00,ME,1689,1,1,1,0,"OXITOCINA Solución inyectable. 5 UI/ ml 50 ampolletas con 1 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1545.00,ME,1689,0,0,1,0,"ATOSIBÁN DE 6.75 MG/0.9 ML, SOLUCIÓN INYECTABLE, ENVASE CON 0.9 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1546.00,ME,1689,0,0,1,0,"ATOSIBÁN DE 37.5 MG/5.0 ML, SOLUCIÓN INYECTABLE, ENVASE CON 5.0 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1551.00,ME,1689,1,1,1,0,"ORCIPRENALINA Solución inyectable. 0.5 mg/ ml 3 ampolletas con 1 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1552.00,ME,1689,1,1,1,0,"ORCIPRENALINA Tableta 20 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1561.00,ME,1689,1,1,1,0,"METRONIDAZOL Óvulo o tableta vaginal 500 mg 10 óvulos o tabletas vaginales","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1562.00,ME,1689,1,1,1,0,"NITROFURAL Óvulo 6 mg 6 óvulos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1566.00,ME,1689,1,1,1,0,"NISTATINA Óvulo o tableta vaginal 100 000 UI 12 óvulos o tabletas vaginales","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1591.00,ME,1689,1,0,1,0,"INMUNOGLOBULINA ANTI D Solución inyectable 0.300 mg Frasco ámpula con o sin diluyente o una jeringa o una ampolleta","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1700.00,ME,1689,1,1,1,0,"ÁCIDO FÓLICO Tableta 4 mg 90 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1701.00,ME,1689,1,1,1,0,"FUMARATO FERROSO Tableta 200 mg 50 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1702.00,ME,1689,1,0,1,0,"FUMARATO FERROSO Suspensión oral 29 mg/ml Envase con 120 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1703.00,ME,1689,1,1,1,0,"SULFATO FERROSO Tableta 200 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1704.00,ME,1689,1,0,1,0,"SULFATO FERROSO Solución 125 mg/ ml Envase gotero con 15 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1705.00,ME,1689,0,1,1,0,"HIERRO DEXTRÁN SOLUCIÓN INYECTABLE - 100 MG/2 ML - 3 AMPOLLETAS CON 2 ML","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1706.00,ME,1689,1,1,1,0,"ÁCIDO FÓLICO Tableta 5 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1706.01,ME,1689,1,1,1,0,"ÁCIDO FÓLICO Tableta 5 mg 92 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1707.00,ME,1689,0,1,1,0,"ACIDO FOLINICO. SOLUCION INYECTABLE. CADA AMPOLLETA O FRASCO AMPULA CONTIENE: FOLINATO CALCICO EQUIVALENTE A 3 MG DE ACIDO FOLINICO. ENVASE CON 6 AMPOLLETAS O FRASCOS AMPULA CON 1 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1708.00,ME,1689,1,1,1,0,"HIDROXOCOBALAMINA Solución inyectable 100 microgramo/ 2 ml 3 ampolletas con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1711.00,ME,1689,1,1,1,0,"ÁCIDO FÓLICO Tableta 0.4 mg 90 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1712.00,ME,1689,0,1,1,0,"HIERRO AMINOQUELADO Y ÁCIDO FÓLICO TABLETA - HIERRO ELEMENTAL 30 MG ÁCIDO FÓLICO 0.500 MG - 30 TABLETAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1732.00,ME,1689,1,1,1,0,"FITOMENADIONA Solución o Emulsión inyectable 2 mg 3 ampolletas con 0.2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1732.01,ME,1689,1,1,1,0,"FITOMENADIONA Solución o Emulsión inyectable 2 mg 5 ampolletas con 0.2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1753.00,ME,1689,0,1,1,0,"CICLOFOSFAMIDA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: CICLOFOSFAMIDA MONOHIDRATADA EQUIVALENTE A 500 MG DE CICLOFOSFAMIDA. ENVASE CON 2 FRASCOS AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1759.00,ME,1689,1,1,1,0,"METOTREXATO Tableta 2.5 mg 50 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1760.00,ME,1689,1,0,1,0,"METOTREXATO Solución inyectable 50 mg Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1761.00,ME,1689,0,1,1,0,"MERCAPTOPURINA. TABLETAS. CADA TABLETA CONTIENE: MERCAPTOPURINA 50 MG. ENVASE CON 25 TABLETAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1765.00,ME,1689,0,0,1,0,"DOXORUBICINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DOXORUBICINA 50 MG. ENVASE CON UN FRASCO AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1766.00,ME,1689,0,0,1,0,"DOXORUBICINA. SUSPENSION INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DOXORUBICINA LIPOSOMAL PEGILADA EQUIVALENTE A 20 MG DE DOXORUBICINA. ENVASE CON UN FRASCO AMPULA CON 10 ML (2 MG / ML).","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1767.00,ME,1689,0,0,1,0,"BLEOMICINA. SOLUCION INYECTABLE. CADA AMPOLLETA CON LIOFILIZADO CONTIENE: SULFATO DE BLEOMICINA EQUIVALENTE A 15 U. I. DE BLEOMICINA. ENVASE CON UNA AMPOLLETA DE 5 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1768.00,ME,1689,0,0,1,0,"VINCRISTINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: SULFATO DE VINCRISTINA 1 MG. ENVASE CON FRASCO AMPULA Y UNA AMPOLLETA CON 10 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1774.00,ME,1689,0,0,1,0,"EPIRUBICINA, CLORHIDRATO DE DE 50 MG, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1775.00,ME,1689,0,0,1,0,"CITARABINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: CITARABINA 500 MG. ENVASE CON UN FRASCO AMPULA CON LIOFILIZADO.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1776.00,ME,1689,1,0,1,0,"METOTREXATO Solución inyectable 500 mg Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1903.00,ME,1689,1,1,1,0,"TRIMETOPRIMA- SULFAMETOXAZOL Tableta o comprimido 80 mg y 400 mg 20 tabletas o comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1904.00,ME,1689,1,0,1,0,"TRIMETOPRIMA- SULFAMETOXAZOL Suspensión 40 mg/200 mg /5 ml Envase con 120 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1911.00,ME,1689,1,1,1,0,"NITROFURANTOÍNA Cápsula 100 mg 40 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1921.00,ME,1689,1,0,1,0,"BENCILPENICILINA SÓDICA CRISTALINA Solución inyectable 1 000 000 UI Frasco ámpula con o sin 2 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1923.00,ME,1689,1,0,1,0,"BENCILPENICILINA PROCAÍNICA CON BENCILPENICILINA CRISTALINA Suspensión inyectable 300 000 UI / 100 000 UI Frasco ámpula y diluyente con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1924.00,ME,1689,1,0,1,0,"BENCILPENICILINA PROCAÍNICA CON BENCILPENICILINA CRISTALINA Suspensión inyectable 600 000 UI/ 200 000 UI Frasco ámpula y diluyente con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1925.00,ME,1689,1,0,1,0,"BENZATINA BENCILPENICILINA Suspensión inyectable 1 200 000 UI Frasco ámpula y diluyente con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1926.00,ME,1689,1,1,1,0,"DICLOXACILINA Cápsula o comprimido 500 mg 20 cápsulas o comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1927.00,ME,1689,1,0,1,0,"DICLOXACILINA Suspensión 250 mg/ 5 ml Envase para 60 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1928.00,ME,1689,1,0,1,0,"DICLOXACILINA Solución inyectable 250 mg/5 ml Frasco ámpula y 5 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1929.00,ME,1689,1,1,1,0,"AMPICILINA Tableta o cápsula 500 mg 20 tabletas o cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1930.00,ME,1689,1,0,1,0,"AMPICILINA Suspensión 250 mg/ 5 ml Envase para 60 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1931.00,ME,1689,1,0,1,0,"AMPICILINA Solución inyectable 500 mg/2 ml Frasco ámpula y diluyente con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1933.00,ME,1689,1,0,1,0,"BENCILPENICILINA SÓDICA CRISTALINA Solución inyectable 5 000 000 UI Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1935.00,ME,1689,1,0,1,0,"CEFOTAXIMA Solución inyectable 1 g/4 ml Frasco ámpula y 4 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1937.00,ME,1689,1,0,1,0,"CEFTRIAXONA Solución inyectable 1 g/10 ml Frasco ámpula y 10 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1938.00,ME,1689,1,0,1,0,"BENCILPENICILINA BENZATÍNICA COMPUESTA Suspensión inyectable Benzatínica 600 000 UI Procaínica 300 000 UI Cristalina 300 000 UI Frasco ámpula y diluyente con 3 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1939.00,ME,1689,1,1,1,0,"CEFALEXINA Tableta ó cápsula 500 mg 20 tabletas ó cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1940.00,ME,1689,1,1,1,0,"DOXICICLINA Cápsula o tableta 100 mg 10 cápsulas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1941.00,ME,1689,1,1,1,0,"DOXICICLINA Cápsula o tableta 50 mg 28 cápsulas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1951.00,ME,1689,1,0,1,0,"KANAMICINA Solución inyectable 1 g Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1954.00,ME,1689,1,0,1,0,"GENTAMICINA Solución inyectable 80 mg Ampolleta con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1955.00,ME,1689,1,0,1,0,"GENTAMICINA Solución inyectable 20 mg Ampolleta con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1956.00,ME,1689,1,0,1,0,"AMIKACINA solución inyectable 500 mg/ 2 ml 1 ampolleta o frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1956.01,ME,1689,1,1,1,0,"AMIKACINA solución inyectable 500 mg/ 2 ml 2 ampolletas o frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1957.00,ME,1689,1,0,1,0,"AMIKACINA solución inyectable 100 mg/ 2 ml 1 ampolleta o frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1957.01,ME,1689,1,1,1,0,"AMIKACINA solución inyectable 100 mg/ 2 ml 2 ampolletas o frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1969.01,ME,1689,1,1,1,0,"AZITROMICINA Tableta 500 mg 4 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1971.00,ME,1689,1,1,1,0,"ERITROMICINA Cápsula o tableta 500 mg 20 cápsulas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1972.00,ME,1689,1,0,1,0,"ERITROMICINA Suspensión 250 mg/ 5 ml Envase para 100 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1973.00,ME,1689,1,0,1,0,"CLINDAMICINA Solución inyectable 300 mg/2 ml Ampolleta con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1976.00,ME,1689,1,0,1,0,"CLINDAMICINA Solución inyectable 900 mg/50 ml Frasco con 50 ml.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1981.00,ME,1689,1,1,1,0,"TETRACICLINA Tableta o cápsula 250 mg 10 tabletas o cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.1991.00,ME,1689,1,1,1,0,"CLORANFENICOL Cápsula 500 mg 20 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2012.00,ME,1689,1,0,1,0,"AMFORTERICINA B solución inyectable 50 mg Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2016.00,ME,1689,1,1,1,0,"KETOCONAZOL Tableta 200 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2018.00,ME,1689,1,1,1,0,"ITRACONAZOL Cápsula 100 mg 15 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2024.00,ME,1689,1,0,1,0,"ISOCONAZOL Crema 1 g/ 100 g Envase con 20 g","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2030.00,ME,1689,1,1,1,0,"CLOROQUINA Tableta 150 mg 1000 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2031.00,ME,1689,1,1,1,0,"PRIMAQUINA Tableta 5 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2032.00,ME,1689,1,1,1,0,"PRIMAQUINA Tableta 15 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2040.00,ME,1689,1,1,1,0,"PRAZICUANTEL Tableta 600 mg 25 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2101.00,ME,1689,1,1,1,0,"CLONIDINA Comprimido 0.1 mg 30 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2111.01,ME,1689,1,1,1,0,"AMLODIPINO Tableta o cápsula 5 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2114.00,ME,1689,0,1,1,0,"FELODIPINO TABLETA DE LIBERACIÓN PROLONGADA 5 MG","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2116.00,ME,1689,1,1,1,0,"HIDRALAZINA Solución inyectable 10 mg/ml 5 ampolletas con 1.0 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2119.00,ME,1689,1,0,1,0,"BETAMETASONA Ungüento 50 mg/100 g Envase con 30 g","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2123.00,ME,1689,0,0,1,0,"MUPIROCINA. UNGÜENTO. CADA 100 GR CONTIENE: MUPIROCINA 2 GR. ENVASE CON 15 GR.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2126.00,ME,1689,1,1,1,0,"ACICLOVIR Comprimido o tableta 400 mg 35 comprimidos o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2127.00,ME,1689,1,0,1,0,"AMOXICILINA Suspensión 500 mg/ 5 ml Envase para 75 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2128.00,ME,1689,1,1,1,0,"AMOXICILINA Cápsula 500 mg 12 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2128.01,ME,1689,1,1,1,0,"AMOXICILINA Cápsula 500 mg 15 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2129.00,ME,1689,1,0,1,0,"AMOXICILINA- ACIDO CLAVULÁNICO Suspensión 125 mg/31.25 mg/ 5 ml Envase con 60 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2130.00,ME,1689,1,0,1,0,"AMOXICILINA­ACIDO CLAVULÁNICO Solución inyectable 500 mg/100 mg Envase con un frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2132.00,ME,1689,1,1,1,0,"CLARITROMICINA Tableta 250 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2133.00,ME,1689,1,1,1,0,"CLINDAMICINA Cápsula 300 mg 16 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2135.00,ME,1689,0,0,1,0,"FLUCONAZOL SOLUCIÓN INYECTABLE CADA FRASCO ÁMPULA CONTIENE: FLUCONAZOL 100 MG .ENVASE CON UN FRASCO ÁMPULA CON 50 ML (2 MG/ML)                                                                 ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2136.00,ME,1689,1,1,1,0,"MEBENDAZOL Tableta 100 mg 6 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2138.00,ME,1689,1,1,1,0,"PIRANTEL Tableta 250 mg 6 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2141.00,ME,1689,1,0,1,0,"BETAMETASONA Solución inyectable 4 mg / ml Ampolleta o frasco ámpula con 1 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2142.00,ME,1689,1,1,1,0,"CLORFENAMINA Solución inyectable 10 mg/ml 5 ampolletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2144.00,ME,1689,1,1,1,0,"LORATADINA Tableta o gragea 10 mg 20 tabletas o grageas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2145.00,ME,1689,1,0,1,0,"LORATADINA Jarabe 5 mg / 5 ml Envase con 60 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2146.00,ME,1689,1,1,1,0,"BUTILHIOSCINA­ METAMIZOL Solución inyectable 20 mg/2.5 g/5 ml 5 ampolletas con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2150.00,ME,1689,0,0,1,0,"PLANTAGO OVATA/SENOSIDOS A Y B GRANULADO 54.2 G/300 MG/100 G","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2151.00,ME,1689,1,0,1,0,"RANITIDINA Jarabe 150 mg/ 10 ml Envase 200 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2152.00,ME,1689,1,1,1,0,"ÁCIDO FOLÍNICO Solución inyectable 15 mg/5 ml 5 ampolletas con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2154.00,ME,1689,1,1,1,0,"ENOXAPARINA Solución inyectable 40 mg/ 0.4 ml 2 Jeringas de 0.4 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2155.00,ME,1689,1,1,1,0,"NADROPARINA Solución inyectable 2 850 UI Axa/0.3 ml 2 jeringas con 0.3 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2155.01,ME,1689,1,1,1,0,"NADROPARINA Solución inyectable 2 850 UI Axa/0.3 ml 10 jeringas con 0.3 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2156.00,ME,1689,1,1,1,0,"ESPIRONOLACTONA Tableta 100 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2162.00,ME,1689,1,0,1,0,"IPRATROPIO Suspensión en aerosol 0.286 mg/g Envase 15 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2162.01,ME,1689,1,0,1,0,"IPRATROPIO Suspensión en aerosol 0.374 mg/g Envase 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2168.00,ME,1689,0,0,1,0,"AMINOÁCIDOS ESENCIALES SIN ELECTROLITOS SOLUCIÓN INYECTABLE AMINOÁCIDOS AL 8.5 % ENVASE DE 1 000 ML QUE CONTIENE 500 ML DE AMINOÁCIDOS ESENCIALES, CON EQUIPO DE ADMINISTRACIÓN.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2172.00,ME,1689,1,0,1,0,"ALCOHOL POLIVINÍLICO Solución oftálmica 14 mg/ml Gotero integral con 15 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2175.00,ME,1689,1,0,1,0,"CLORANFENICOL­ SULFACETAMIDA SÓDICA Suspensión oftálmica 0.5 g/100 ml 10g/ 100 ml Gotero integral con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2185.00,ME,1689,1,0,1,0,"PREDNISOLONA Ungüento oftálmico 5 mg/g Envase con 3 g","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2186.00,ME,1689,1,0,1,0,"PREDNISOLONA­ SULFACETAMIDA Suspensión oftálmica Prednisolona 5 mg/ sulfacetamida 100 mg/ml Gotero integral con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2187.00,ME,1689,1,0,1,0,"IPRATROPIO Solución 0.25 mg/ ml Frasco ámpula con 20 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2188.00,ME,1689,1,1,1,0,"IPRATROPIO- SALBUTAMOL Solución 0.50 mg/2.50 mg /2.5 ml 10 ampolletas de 2.5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2189.00,ME,1689,1,0,1,0,"TOBRAMICINA Solución oftálmica 3 mg/ml Gotero integral con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2190.00,ME,1689,0,0,1,0,"IPRATROPIO MONOHIDRATADO, BROMURO DE - SALBUTAMOL, SULFATO DE DE 0.286 MG/1.423 MG/G, SUSPENSIÓN EN AEROSOL, ENVASE CON UN FRASCO PRESURIZADO CON 14 G SIN ESPACIADOR.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2190.01,ME,1689,1,0,1,0,"IPRATROPIO MONOHIDRATADO, BROMURO DE Solución para inhalación 20 µg/100 µg Envase con 120 disparos (120 dosis)","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2191.00,ME,1689,1,1,1,0,"VITAMINA A Cápsula 50 000 UI 40 Cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2192.00,ME,1689,0,0,1,0,"ACIDO FOLINICO. SOLUCION INYECTABLE. CADA AMPOLLETA CONTIENE: FOLINATO CALCICO EQUIVALENTE A 50 MG DE ACIDO FOLINICO. ENVASE CON UNA AMPOLLETA DE 4 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2195.00,ME,1689,0,1,1,0,"ONDANSETRÓN, CLORHIDRATO DIHIDRATADO DE DE 8 MG, TABLETA, ENVASE CON 10 TABLETAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2196.00,ME,1689,1,0,1,0,"DIMENHIDRINATO Solución inyectable 50 mg/ml Ampolleta con 1 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2208.00,ME,1689,1,0,1,0,"LEVONORGESTREL Polvo 52 mg Envase con un dispositivo","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2210.00,ME,1689,1,1,1,0,"LEVONORGESTREL Comprimido o tableta 0.750 mg 2 comprimidos o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2230.00,ME,1689,1,1,1,0,"AMOXICILINA- ACIDO CLAVULÁNICO Tableta 500 mg/125 mg 12 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2230.01,ME,1689,1,1,1,0,"AMOXICILINA- ACIDO CLAVULÁNICO Tableta 500 mg/125 mg 16 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2242.00,ME,1689,1,0,1,0,"CARBÓN ACTIVADO Polvo 1 kg Envase con 1 kg","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2247.00,ME,1689,1,1,1,0,"CINITAPRIDA Comprimido 1 mg 25 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2248.00,ME,1689,1,1,1,0,"CINITAPRIDA Granulado 1 mg 30 sobres","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2249.00,ME,1689,1,0,1,0,"CINITAPRIDA Solución oral 20 mg/100 ml (1 mg/5 ml) Envase con 120 ml y cucharita dosificadora","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2262.00,ME,1689,1,1,1,0,"TIOTROPIO, BROMURO DE Cápsula 18 microgramo 30 cápsulas y dispositivo inhalador","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2263.00,ME,1689,1,1,1,0,"TIOTROPIO, BROMURO DE Cápsula 18 microgramo 30 cápsulas (repuesto)","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2301.00,ME,1689,1,1,1,0,"HIDROCLOROTIAZIDA Tableta 25 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2302.00,ME,1689,1,1,1,0,"ACETAZOLAMIDA Tableta 250 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2303.00,ME,1689,1,0,1,0,"ACETAZOLAMIDA Solución inyectable 500 mg/5ml Frasco ámpula con 5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.2304.00,ME,1689,1,1,1,0,"ESPIRONOLACTONA Tableta 25 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
