clues,jurisdiccion_id,tipo,nombre,activa,es_offline,director_id,created_at,updated_at,deleted_at
CSSSA013003,3,UM,"UNIDAD MEDICA MÓVIL 302 REFORMA AGRARIA 1",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013012,3,UM,"UNIDAD MEDICA MOVIL 312 TIERRA BLANCA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013021,3,UM,"UNIDAD MEDICA MOVIL 311 SAN ANTONIO LOS ALTOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013030,3,UM,"UNIDAD MEDICA MOVIL 303 RAFAEL RAMIREZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013045,3,UM,"UNIDAD MEDICA MOVIL 316 NUEVO MATZAM",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013054,3,UM,"UNIDAD MEDICA MOVIL 306 20 DE NOVIEMBRE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013063,3,UM,"UNIDAD MEDICA MOVIL 307 SAMUEL LEON BRINDIS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013072,6,OA,"COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE CHIAPAS(Delegacion Regional Palenque)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013081,7,OA,"COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE CHIAPAS (Delegación Regional Tapachula)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013090,1,OA,"COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE CHIAPAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA013105,8,CS,"CENTRO DE SALUD RURAL RANCHERIA EL CONGRESO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017166,7,NULL,"DR. SAMUEL LEÓN BRINDIS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017171,7,CS,"MIGUEL ALEMÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017183,7,NULL,"VICENTE GUERRERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017196,1,NULL,"LABORATORIO ESTATAL DE SALUD PÚBLICA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017213,1,HO,"OFICINA ADMINISTRATIVA ESTATAL",1,0,000143,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017225,1,OA,"OFICINA JURISDICCIONAL (TUXTLA GUTIÉRREZ)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017230,2,OA,"OFICINA JURISDICCIONAL (SAN CRISTÓBAL DE LAS CASAS)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017242,3,OA,"OFICINA JURISDICCIONAL (COMITÁN)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017266,5,OA,"OFICINA JURISDICCIONAL (PICHUCALCO)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017271,6,OA,"OFICINA JURISDICCIONAL (PALENQUE)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017283,7,OA,"OFICINA JURISDICCIONAL (TAPACHULA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017295,8,OA,"OFICINA JURISDICCIONAL (TONALÁ)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017300,9,OA,"OFICINA JURISDICCIONAL (OCOSINGO)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017312,10,OA,"OFICINA JURISDICCIONAL (MOTOZINTLA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017324,1,AC,"ALMACÉN ESTATAL (TUXTLA GUTIÉRREZ)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017336,1,AJ,"ALMACÉN JURISDICCIONAL (TUXTLA GUTIÉRREZ)",1,0,0001117,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017341,2,AJ,"ALMACÉN JURISDICCIONAL (SAN CRISTÓBAL DE LAS CASAS)",1,0,000120,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017353,3,AJ,"ALMACÉN JURISDICCIONAL (COMITÁN)",1,0,000124,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017365,4,AJ,"ALMACÉN JURISDICCIONAL (VILLAFLORES)",1,0,000125,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017370,5,AJ,"ALMACÉN JURISDICCIONAL (PICHUCALCO)",1,0,000126,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017382,6,AJ,"ALMACÉN JURISDICCIONAL (PALENQUE)",1,0,00017,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017394,7,AJ,"ALMACÉN JURISDICCIONAL (TAPACHULA)",1,0,000121,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017406,8,AJ,"ALMACÉN JURISDICCIONAL (TONALÁ)",1,0,000119,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017411,9,AJ,"ALMACÉN JURISDICCIONAL (OCOSINGO)",1,0,0001111,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017423,5,NULL,"SAN RAFAEL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017435,5,NULL,"SAN VICENTE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017446,9,NULL,"AMADOR HERNÁNDEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017451,9,NULL,CANDELARIA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017463,9,NULL,"EL JARDÍN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017480,9,NULL,RAMOSIL,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017492,1,NULL,"COORDINACIÓN ESTATAL DE VIH/SIDA/ITS (CAPASITS)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017504,10,HBC,"H. B. C. DEL PORVENIR",1,0,000132,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017516,4,HBC,"H. B. C. DE REVOLUCIÓN MEXICANA",1,0,000134,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017521,5,HBC,"H. B. C.  DE TAPILULA",1,0,000142,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017550,5,NULL,"SAN JUAN EL AGUAJE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017562,5,NULL,"RÍO NEGRO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017574,5,CS,"SAN MIGUEL 1A. SECCIÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017586,5,CS,"LA CEIBA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017591,5,CS,"RAFAEL PASCACIO GAMBOA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017603,3,NULL,"LAS FLORES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017615,3,NULL,"MONTE REDONDO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017620,8,CS,"EL MANGUITO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017632,6,NULL,"SANTA MARÍA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017661,6,NULL,"SAN JUAN TULIJA (SAN JUAN)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017673,6,NULL,ARIMATEA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017685,6,NULL,"NUEVA REFORMA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017690,1,CS,SOYALÓ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017702,3,CS,"NUEVO HUIXTÁN",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017714,3,NULL,"NUEVO ARGENTINA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017726,2,HBC,"H. B. C. DE LARRAINZAR",1,0,000130,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017731,6,HBC,"H. B. C. DE SANTO DOMINGO",1,0,000128,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017743,2,CS,"CENTRO DE SALUD MICROREGIONAL BALUNACO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017755,2,CS,NATILTÓN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017760,2,CS,MAJUMPEPEN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017772,2,CS,TZAJALCHÉN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017784,2,CS,"SAN JUAN CANCUC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017801,2,CS,ZINACANTÁN,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017813,2,UM,"CARAVANA TIPO 3 TZAJALÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017825,5,UM,"CARAVANA TIPO 2 EL TRIUNFO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017830,6,UM,"CARAVANA TIPO 2 DOS RIOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017842,9,UM,"CARAVANA TIPO 1 CHEWAL MUQUENAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017854,9,UM,"CARAVANA TIPO 1 YA'ALTZEMEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017866,1,UM,"CARAVANA TIPO 2 LA FLORIDA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017883,4,NULL,"PROGRESO AGRARIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017895,3,NULL,"AQUILES SERDÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017900,5,CS,"CENTRO DE SALUD MUNICIPAL IXTAPANGAJOYA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017912,5,CS,"CENTRO DE SALUD MUNICIPAL SOLOSUCHIAPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017924,9,CS,SITALÁ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017936,4,CS,"NUEVO PARAÍSO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017941,1,UM,"EL TEPEYAC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017953,2,UM,"CARAVANA TIPO 2 SAN JOSÉ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017965,2,UM,"CARAVANA TIPO 2 JOCOSIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017970,7,CS,"LAS LAURAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017982,7,NULL,JIQUILPAN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA017994,7,NULL,"SOLO DIOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018006,7,CS,MAZATÁN,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018011,7,NULL,HIDALGO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018023,7,NULL,"SAN NICOLÁS LAGARTERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018035,7,NULL,"PLAYA LINDA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018040,7,CS,"NUEVO MILENIO",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018064,9,NULL,"JET-JÁ 2",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018076,9,NULL,"EL GUANAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018081,9,NULL,"BENITO JUÁREZ MIRAMAR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018093,5,CS,"NUEVO JUAN DEL GRIJALVA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018105,3,NULL,LOMANTÁN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018110,3,NULL,"SAN ARTURO LAS FLORES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018122,3,NULL,SABINALITO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018134,2,UM,"CARAVANA TIPO 0 JUC'NIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018146,2,UM,"CARAVANA TIPO 0 SAN CARLOS CORRALITO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018151,2,UM,"CARAVANA TIPO 0 SAN JOSÉ BUENAVISTA TERCERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018163,5,UM,"CARAVANA TIPO 1 CAMOAPA 1A. SECCIÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018175,5,UM,"CARAVANA TIPO 1 JOTOLCHÉN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018180,5,UM,"CARAVANA TIPO 0  FLOR DE CAFÉ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018192,9,UM,"CARAVANA TIPO 0 POMILTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018204,2,UM,"CARAVANA TIPO 0 SAN CARALAMPIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018216,9,UM,"CARAVANA TIPO 1 BUENAVISTA TENOJIB",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018221,9,UM,"CARAVANA TIPO 3 XANIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018233,9,UM,"CARAVANA TIPO 3 TEMÓ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018245,9,UM,"CARAVANA TIPO 0 NUEVO PINO SUAREZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018250,9,UM,"CARAVANA TIPO 0 JOL CATARRAYA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018262,9,UM,"CARAVANA TIPO 0 CHUTALILJÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018274,1,UM,"CARAVANA TIPO 0 SANTO DOMINGO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018286,1,UM,"CARAVANA TIPO 0 RIO NEGRO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018291,2,UM,"CARAVANA TIPO 0 LOS MANGOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018303,2,UM,"CARAVANA TIPO 1 TIERRA BLANCA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018315,5,UM,"CARAVANA TIPO 0 SANTA ANITA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018320,9,UM,"CARAVANA TIPO 0 GUADALUPE MAZANIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018332,9,UM,"CARAVANA TIPO 0 CHABECLUMIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018344,9,UM,"CARAVANA TIPO 3 CENTRO JOLAKIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018356,2,UM,"CARAVANA TIPO 0 LA PALMA UNO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018361,4,UM,"CARAVANA TIPO 0  JOL HICÂ´BATIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018373,1,UM,"CARAVANA TIPO 0 ADOLFO RUÍZ CORTÍNEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018385,2,UM,"CARAVANA TIPO 0 POCOLTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018390,2,UM,"CARAVANA TIPO 1 MEONHO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018402,9,UM,"CARAVANA TIPO 0 LOQU'IB-JÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018414,3,CS,"LAS MARGARITAS",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018426,3,CS,VERACRUZ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018431,1,CS,"CESSA SAN LUCAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018443,9,CS,"CENTRO DE SALUD MICROREGIONAL BELISARIO DOMÍNGUEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018455,1,NULL,"CAPASITS TUXTLA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018460,9,CS,"CENTRO DE SALUD MICROREGIONAL YAXALA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018472,9,CS,"CENTRO DE SALUD RURAL  SAN MARTÍIN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018484,9,CS,"CENTRO DE SALUD MICROREGIONAL LA REFORMA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018496,9,CS,"CENTRO DE SALUD MICROREGIONAL LOS QUINICHEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018501,9,CS,"CENTRO DE SALUD MICROREGIONAL EL CARMEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018513,9,CS,"CENTRO DE SALUD MICROREGIONAL PATELNÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018525,9,CS,"CENTRO DE SALUD MICROREGIONAL BOLONTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018530,9,CS,"CENTRO DE SALUD MICROREGIONAL CRUCERO CHICH",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018542,9,CS,"CENTRO DE SALUD MICROREGIONAL EL MANGO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018554,9,CS,"CENTRO DE SALUD MICROREGIONAL GOLOLTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018566,9,CS,"CENTRO DE SALUD MICROREGIONAL YULUBMAX",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018571,9,CS,"CENTRO DE SALUD MICROREGIOAAL SAN GABRIEL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018583,10,CS,"BELISARIO DOMÍNGUEZ",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018595,7,NULL,"TAPACHULA (U.N.E.M.E. SORID)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018600,7,NULL,"TAPACHULA (U.N.E.M.E. CAPACITS)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018612,7,NULL,"TAPACHULA (U.N.E.M.E. CAPA I )",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018624,7,NULL,"TAPACHULA (U.N.E.M.E. CAPA II )",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018636,1,NULL,"TUXTLA (U.N.E.M.E. CAPA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018641,8,CS,"VILLA DEL MAR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018653,8,CS,CACHIMBO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018665,8,CS,"PUENTE MARGARITA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018670,8,CS,"LA LAGUNA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018682,8,CS,"LA POLKA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018694,2,NULL,"SAN CRISTÓBAL (U.N.E.M.E. ENFERMEDADES CRÓNICAS)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018706,2,NULL,"SAN CRISTÓBAL (U.N.E.M.E. CAPA NUEVA VIDA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018711,1,NULL,"TUXTLA   (U.N.E.M.E. CRÓNICO DEGENERATIVOS)",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018723,7,CS,"LAS PALMERAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018735,1,NULL,"TUXTLA   (U.N.E.M.E. CISAME)",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018740,8,HBC,"H. B. C.  DR. RAFAEL ALFARO GONZÁLEZ PIJIJIAPAN",1,0,000116,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018752,2,HBC,"H. B. C. DE TEOPISCA",1,0,000114,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018764,2,HO,"HOSPITAL DE LAS CULTURAS SAN CRISTOBAL DE LAS CASAS",1,0,000113,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018776,3,HO,"HOSPITAL DE LA MUJER COMITÁN",1,0,000110,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018781,3,HBC,"H. B. C. DE FRONTERA COMALAPA",1,0,000133,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018793,2,HBC,"H. B. C. DE CHALCHIHUITÁN",1,0,000141,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018805,1,HCM,"CLÍNICA DE LA MUJER PONIENTE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018810,1,NULL,"BANCO DE SANGRE  DR. DOMINGO CHANONA RODRÍGUEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018822,3,NULL,"SAN JOSÉ ZAPOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018834,9,CS,"CENTRO DE SALUD MICROREGIONAL CHABAN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018846,9,CS,"CENTRO DE SALUD MICROREGIONAL MUQUENAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018851,9,CS,"CENTRO DE SALUD MICROREGIONAL CARMEN XAQUILA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018863,9,CS,"CENTRO DE SALUD MICROREGIONAL EL EDEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018875,4,HO,"HOSPITAL GENERAL BICENTENARIO VILLAFLORES",1,0,00012,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018880,5,CS,"CENTRO DE SALUD RURAL MACAYO 3A. SECCIÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018892,5,CS,"CENTRO DE SALUD RURAL LAGUNA GRANDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018904,5,CS,"CENTRO DE SALUD RURAL VILLA LUZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018916,3,CS,"CENTRO DE SALUD RURAL NUEVA SABANILLA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018921,2,CS,"LAS LIMAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018933,2,CS,MACVILHO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018945,2,CS,ICO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018950,2,CS,CHILIMJOVELTIC,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018962,3,CS,TZIMOL,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018974,3,NULL,"COMITÁN (U.N.E.M.E. CAPA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018986,3,NULL,"FRONTERA COMALAPA  (U.N.E.M.E. CAPA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA018991,2,UM,"CARAVANA TIPO 0 TZABALHÓ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
